year_month,bm1_mkt1,bm1_mkt2,bm1_mkt3,bm1_mkt4,bm1_mkt5,bm2_mkt1,bm2_mkt2,bm2_mkt3,bm2_mkt4,bm2_mkt5,bm3_mkt1,bm3_mkt2,bm3_mkt3,bm3_mkt4,bm3_mkt5,bm4_mkt1,bm4_mkt2,bm4_mkt3,bm4_mkt4,bm4_mkt5,bm5_mkt1,bm5_mkt2,bm5_mkt3,bm5_mkt4,bm5_mkt5,SMB,HML,RM-RF
1965-05,-0.05781538500790136,-0.016133732105322374,0.005668965648199671,-0.013670193117736923,-0.01776700703015922,0.029726031809766316,-0.015239130437659483,-0.015108736825432179,-0.03726028528858706,-0.002180392632661665,-0.0016048105100649203,-0.04129328744120084,-0.009697719058014595,-0.03358410645245877,-0.011133428724947372,-0.015573478401664403,-0.0039372905485524304,-0.014574231304423762,-0.011505841928753322,-0.023493921208991575,-0.019106950387300814,-0.0037537702526617505,-0.021985480905096,-0.02103668748333829,-0.04545822300889733,0.006705248107816175,-0.006186930275558798,-0.01405022597015684
1965-06,-0.10550006157660992,-0.07889886151147087,-0.07152825408744001,-0.09453458411928947,-0.05550609538612537,-0.15519184845851164,-0.13816934485342466,-0.08449754735802573,-0.06230186261467479,-0.043357547206815075,-0.1574484238984212,-0.09130989909020214,-0.08596416660891538,-0.07121205526802175,-0.030172577466133457,-0.07539665546708506,-0.11924787605851736,-0.1015576596890339,-0.06618851991450153,-0.04466417520640211,-0.09903776939293663,-0.09829111251981594,-0.09375793768330853,-0.07460110540651238,-0.034467115654486916,-0.04052617273051167,-0.009184688211009345,-0.05247115233769614
1965-07,-0.0259773982376151,0.0720523784309316,0.03068141504222485,0.0063584255562450995,0.015195422250822686,0.026757842239881046,0.024087003888124195,0.007686024538716975,0.009176256605867185,-0.009640926152818145,0.025347313005623363,0.030098278225156375,0.02180586675428161,0.019670951331596184,-0.002965077518655514,0.015726376911827353,0.028556602710071367,0.025926223561199727,0.02803646029078015,0.018908573333833577,0.03987554908378154,0.026145749965250226,0.06085403225428165,0.024830154386328584,0.02021015396047722,0.01857174424329585,0.010980114671551487,0.008652417745551793
1965-08,0.008666798887984044,-0.009566448350203934,0.06193495153197928,0.031243134832434672,0.02075328491104354,0.022010582499855356,0.06447941939070359,0.025622727500990466,0.026276524552937875,0.002456530113511236,0.024729048330754125,0.03790196520827109,0.041506694242439954,0.03602098393967333,0.007067170215235477,0.0134843256886223,0.04244818343431761,0.025140828936785906,0.029743591645431246,0.0067437146691517414,0.02613838830179118,0.05541546484563863,0.0330793799902848,0.02234236156484606,0.023006613483170957,0.024711319506018372,-0.008209653624459079,0.0168141355800064
1965-09,0.02288243382693331,0.025740313825407278,0.004738210251000682,0.025084199007018207,0.04917708553742509,0.13132200965695978,0.03184457021623294,0.017228502829467363,0.009211929952919688,0.0352150767047405,0.05161602373984885,0.09141330063330472,0.0297650004210685,0.022301431852305348,0.004348411241783158,0.0006490153104755461,0.017693695924388728,0.0189283863401601,0.017706837878269252,0.02758939273803074,0.042226523916211754,0.0790696020850757,0.042121088221219946,-0.0002427987262684432,0.009903376992681422,0.00532011358278725,-0.0029572606331346937,0.030957474847271578
1965-10,0.04907470389431969,0.054459636713739,0.04474965684993462,0.02381181493494042,0.03058831436890355,0.06487356388852232,0.07726041136330872,0.016842348716762788,0.024152620274257453,0.010782617137870276,0.05604130096798889,0.03990844889534507,-0.014077221696371767,0.037719539293026995,-0.0009977066980353007,0.013639276738316405,0.0451354309801977,0.059735602382723255,0.025840760738187047,-0.026006312174511808,0.07204208201308274,0.022911482425646185,0.04293933545570413,0.04814969262568629,0.04909493004628256,0.007136413586988615,0.013151518419779809,0.01984751742113022
1965-11,0.002527281624265267,0.04031423012064535,0.057700207002635055,0.0042596803598047885,-0.0282548046100771,0.09993059915197758,0.034555256696277147,-0.015100291228322711,0.0009905518816526759,-0.00958536280408708,0.007633151469726198,0.04003268223205677,0.020469005827252914,0.01920838047520411,-0.04908312071889053,0.05427191359266437,0.03394037319535689,-0.034774199232810166,0.010024961698004436,-0.010705226940106033,0.024706447441801456,0.023035438384292447,0.04671673623876387,-0.017262409069004683,-0.04351498908071704,0.04338788772224211,-0.01105706420322215,-0.022028793250197364
1965-12,0.048711810094323196,0.03095306847612055,0.01631247540963997,0.015682202467985188,0.004565932814396832,0.038542553214856605,-0.024315403193818735,-0.026307259042498435,-0.002779345336505838,-0.002320913515468757,0.09728987088401486,0.028671397213726375,-0.015185514140967724,0.005738205687131972,-0.002438989427680612,0.03248842713255933,0.028932480199643628,0.012787021676763762,0.02663126257671599,0.026208112534307687,0.057435996900139924,0.025014868148178326,0.06890979579395996,0.04399357815155079,0.035388967261562466,-0.0006720117233680149,0.041032206997470275,0.00435282662974948
1966-01,0.06063242115134385,0.05937856120909319,0.02519457653981174,-0.011858183627836163,-0.01058305158128896,0.04747314517939868,0.033559702932198864,-0.020753132147166817,-0.0015898464476521118,-0.03226155208717259,0.10156385302920877,0.03706520411461992,-0.003094278455154407,0.027247015207599475,-0.01115951554928449,0.08629449588039495,0.025296984616799613,0.0465842531209659,0.02497226768189011,0.015134499373440328,0.08269261035246782,0.06058657595048104,0.04695325738064887,0.004192094082705345,0.004725837996447532,0.024315803541490905,0.035813577980790975,-0.008959116076967545
1966-02,0.025996789937240215,-0.05679908248869494,-0.048982209329518266,-0.016813446087734205,-0.027538454263171107,0.036843946083105115,-4.5734861589021014e-07,-0.03577874595633182,-0.028037389988796346,-0.04341535242355871,0.03673185256688568,-0.0004376858827438365,0.004397126164621363,-0.021114248732848506,-0.01522883037895578,0.016989954831742766,-0.0014999572594598964,0.0032735070551246446,-0.04995100168578303,-0.006368123468597792,0.07714751028600704,0.01909574568231147,0.0023089368196108143,0.010128932717590185,-0.0497282602292441,0.014952251053746592,0.025695543329252522,-0.025768730153749093
1966-03,-0.021264503737188446,-0.027316241032699393,0.017472970880587604,-0.017050563567442324,-0.02469843015240695,0.013655309556749748,-0.0014067786362391655,-0.02652673533391013,0.003464774591667961,-0.040767440033583804,-0.04327985987685678,-0.04095149515256284,-0.03393711971355286,-0.033861313179285285,-0.047157410394237986,-0.0003900988285747754,-0.04562824291009516,-0.050880876474841394,-0.03649212423446135,-0.04418314032287157,-0.014236027102944795,-0.05547528847635402,-0.03870206779564029,-0.04566759494429141,-0.04662180102195702,0.012170431038496583,-0.027135168582906627,-0.03273941863685362
1966-04,0.0639827958914628,0.03376556442115832,0.026324205109148777,0.009410826993121896,0.01695130151296407,0.008660165533493688,0.02406636708838729,0.00019798644941006888,-0.0030361038292560758,0.022243677923175796,0.010418424329253394,0.05655047257646544,0.019050985509492448,0.01101412215023975,0.006596340584268216,0.06777696985477953,0.013869548331564464,0.015054430132384637,0.06299613377228847,-0.009394220942499133,0.03535172237384108,0.05812132141472511,0.013559537681844881,-0.009159630414548446,-0.018888375027994335,0.014400649289628585,-0.010950817252416244,0.013457376399849756
1966-05,-0.13882931863325415,0.01052641602294611,-0.05328893571350969,-0.08731687420658296,-0.09702675300372164,-0.12094870596878858,-0.05373604562677451,-0.02772641166199507,-0.05378940835069584,-0.06791159039722611,-0.1020450918726631,-0.12194656332329575,-0.11297007229913024,-0.12622416640473635,-0.049325525257559684,-0.10798596751171453,-0.09652429255605341,-0.0766639673302737,-0.12187906550176004,-0.0494132407243143,-0.12273125083223058,-0.10223373531185113,-0.12955881644716796,-0.07146825207583399,-0.04973272245849632,-0.005954112532109562,-0.015236876608830066,-0.07852096641379153
1966-06,-0.060294266530375715,-0.01295143886019372,-0.020515747064863914,-0.03609677295133887,-0.029171703767410344,-0.045252438802414995,0.006709728407793873,-0.036941331009012895,-0.02849900195262222,-0.037789709385886765,0.01902083557182177,-0.005726903742449369,-0.021046606384599556,-0.00332759457452701,-0.010802397789498507,-0.01606679134569744,-0.014377354025497814,-0.030133578528325655,0.030549634909923844,-0.019738366728819005,-0.0052542366947699775,0.007009921983015881,-0.028796663312982078,0.02187563753093935,-0.008868077725660792,-0.005360452047152622,0.014536888793780614,-0.023666156733767076
1966-07,-0.02896676025553026,0.004024401429696422,-0.03874980731814927,-0.02398890423483595,-0.019079879552938335,-0.04181288623537825,-0.014913004780660863,-0.01665626260937681,-0.017597088234461013,-0.0321558616871981,-0.0036505812870166986,-0.04504573587654028,-0.005045198316494852,-0.014283720037893983,-0.010366021531499955,-0.021099973105292838,-0.022726145072626436,-0.012328735148547699,-0.023990469207379593,-0.012752872418739174,-0.002912368165196712,-0.042836933818401354,-0.028626822977715034,-0.07168647933106254,-0.031145259373353374,-0.0007358936074579776,-0.0044244843888584795,-0.02031570182012872
1966-08,-0.1270811136041317,-0.1661265450937901,-0.10786235755872878,-0.09148101712808414,-0.08580489576378007,-0.14729448168665912,-0.11433730864641033,-0.11992516871194892,-0.09530495599370616,-0.08853123287832151,-0.1330120361783011,-0.10221064871366763,-0.10347558482613482,-0.10003307327787421,-0.07952827506164846,-0.12986442351465868,-0.13019581499396324,-0.10234859627936896,-0.06864928872777629,-0.060447881702907574,-0.12932354168985286,-0.10755718872031353,-0.09330871591356367,-0.09678825259566566,-0.07118533381696067,-0.03433779896702294,0.019023745170410084,-0.0840260726657096
1966-09,-0.0689615687413773,-0.027281063320283978,-0.04302492508476739,0.013446627222480995,-0.014383654697262351,-0.03016060899602883,-0.017561176712468027,-0.027244380885016056,-0.0008607727519217914,-0.015376084465100383,-0.012045515381417564,-0.029888808779513082,-0.012170853696164316,-0.018066920194423994,-0.014742653159644622,-0.023725398299098966,-0.029405270258123582,-0.0186568510433408,-0.02045391746610744,-0.02343075945821373,0.00024027525228778168,-0.03741646587789337,-0.036305846918644,-0.09689004706112206,-0.03322669448729788,-0.0030536068108153076,-0.013067125975139173,-0.01666656859828615
1966-10,-0.1134523528484106,-0.07830360274156754,0.0203652406819547,0.012588110695630884,0.024111465319081253,-0.0422699841936238,0.04057993211378237,0.012036573368691758,0.05749016420937583,0.03546611897664143,-0.06270088349793033,-0.042028807055971354,0.006025089533528077,0.012375772840873557,0.08355360218221226,-0.04427577677471334,-0.026440772420128378,0.0352521161660195,0.05314831878781303,0.07837188445608993,-0.015428986723512839,-0.005644781973696754,0.029806539842240437,0.017365671677059602,0.044401625786174646,-0.03618248186163722,0.012545906312594588,0.041550345045256905
1966-11,0.08691465534656052,0.07091609238172135,0.08103233773614298,0.06144902623016156,0.02873339773758211,0.01773382544827863,0.014271224226093438,0.0652114380388035,0.008173029759823883,0.01801372277795735,0.027705081370240466,0.07831487005233227,0.00639446770178071,0.019751868924080675,-0.03889206738340653,0.01968542540289797,0.018312698662057987,0.007888447693768404,-0.0018185062248226407,-0.046577654467410474,0.022778353693720357,0.0184149103163235,-0.0069755794516426235,-0.005840992946899087,-0.04954867796811749,0.04193818938025466,-0.05489211029644576,0.005935261200655707
1966-12,-0.021349053346293917,0.03980839635541213,0.03174479271217224,0.006639387098735453,-0.014440936154316415,-0.009445529262674269,-0.009454867716871956,0.01265625549974781,0.012513468876852656,-0.012211377908800319,-0.012768365187582141,0.012251585418572648,0.006720526412367607,0.017240853013092045,-0.001215125450990633,-0.00521126934542025,-0.0005653347323404576,0.010427372119747948,0.024419749525723587,0.010848916367957897,0.01122507129902399,-0.00519813752170176,-0.0021282183886595736,0.013431826028158476,0.0032113319211281317,0.013935572880837676,-0.0032243569730744694,-0.0033727694025968303
1967-01,0.2743194870562637,0.17607395752072708,0.14946168847276553,0.058614471838979755,0.07650499970032318,0.24293147940126703,0.14353372607143744,0.12147807034536084,0.05697071286579777,0.07081564295722349,0.2679078527632671,0.17825405049513887,0.11606855298325167,0.07051106913800152,0.04045817523005112,0.21101000003273818,0.19078877813940587,0.12431931616325034,0.10434481509581525,0.06487246172751902,0.14240713075270164,0.17273616118690222,0.15305647817697046,0.11764100466127334,0.1454012413708566,0.06615179131187297,0.023014298113395962,0.07483503615671103
1967-02,0.059661952810813663,0.001114108009066612,0.03586950088773992,0.008381914871688451,0.014111167252062396,0.10191792918284277,0.0012846405403036327,-0.004647823377277283,-0.005089777168097237,-0.006635953586221966,0.042633694452236554,0.029103362493981242,-0.008843633602992614,-0.007337387989489949,-0.027950964714137983,0.03836571386779769,0.0130880258806357,-0.012205452926382986,-0.008192895625339577,-0.013825936776663827,0.04356758727294876,0.022680478977752,-0.010105337104669722,-0.02096759011862287,-0.011558979417425546,0.018301002178204615,-0.02471285235483982,-0.0014083249814068285
1967-03,0.06287121835991427,0.0824475375234511,0.05326362224849091,0.03781910719378199,0.03290788399459784,0.10698351342508401,0.04850547888240512,0.0328230510400753,0.022162749094041846,0.03205809859032306,0.06179358750773731,0.10900145956632026,0.02408627843774255,0.018886665331726876,0.022914523132274826,0.08778246727445214,0.03344327603380369,0.05523454206677919,0.030275129801276612,0.04308412945566603,0.052354991993522434,0.04477771992888466,0.05345382331281542,0.06262145109498042,0.03719725625907816,0.015007022759739364,0.006993872461800735,0.033740013764112724
1967-04,-0.004100118184605579,0.0376341434232228,0.05473351801525207,0.04919736651728719,0.06672800311807205,-0.018907736568208704,0.03068068863394969,0.022897966173502003,0.021604225857985215,0.050176469582506676,0.029853881270639725,0.07627895694814295,0.024236560915664146,0.014375514960620719,0.0034127274226913697,0.07768043190500283,0.05863817021408709,0.048424431009707544,0.010204333871333886,-0.0009425803583170728,0.034593438196963054,0.05339958028207307,0.022797397286234526,0.030678681991760756,0.006220487291096241,0.009653111797939332,-0.02193618549602957,0.03905331938667805
1967-05,-0.0037583825003650604,0.017813472749976418,-0.004241506611654204,-0.0660106501639056,-0.07757218437995032,0.03500877400749855,-0.016978409276795225,-0.017423112698115924,-0.04665707940960429,-0.06836855656368218,0.016877585098823297,-0.01803234427881379,-0.02566343034907214,-0.06192708002030553,-0.043749599224550094,-0.014321786841697586,-0.020715968788315726,-0.026610469234503373,-0.030149465851605335,-0.05869432121036958,-0.027149397026980243,-0.04349591038953003,-0.008181085670658419,-0.042520409138871985,-0.03729397700609427,0.03942749926657087,0.009037269783513442,-0.0612064183025628
1967-06,0.14528029056436242,0.06283998824879891,0.02844722817676146,-0.01856827953669966,0.006981521552498612,0.04348733382324391,0.02075704712785397,0.04048855751952749,0.009079945851652218,-0.019590863436503486,0.11515117845305942,0.11501100325813805,0.03869737380732469,0.02139900989650256,-0.0009092960276990796,0.13759352224438012,0.08044742443055967,0.047348202662859454,0.02742683454663267,0.030347458996852945,0.06818030365807916,0.06787754122380978,0.03744853475505679,-0.003620176574056225,0.0038058403144947887,0.03947518265584707,0.020880854547591754,0.007469300643252543
1967-07,0.13547806196440348,0.04668227362587463,0.04476974501515758,0.04531034396548964,0.03266821773344493,0.0602748975818983,0.09981051730508908,0.04869686036791658,0.04455364931584769,0.050886224492167405,0.07246829021354971,0.1035232128633722,0.0746418476580187,0.049550390589252105,0.017945243156204455,0.10990406275415446,0.08863510277856786,0.07055506999210041,0.04611329517415721,0.05643433151039744,0.11384835628362004,0.1111019353212109,0.09843817647748589,0.1045148299913503,0.07888182152997768,0.026628988481686135,0.03023977727198921,0.0406913101571627
1967-08,-0.0588011774320349,-0.03019859677727549,-0.034541088623314536,-0.02659764831460244,-0.012795795913543618,0.004870566769017528,-0.010210033418337067,0.0020772528928516853,-0.02369089690165167,-0.021231109777412018,-0.030204211127040293,-0.016657077523390185,-0.006355287217310235,-0.017914413979152076,-0.02067808992149292,0.02378660782435388,-0.009319067547094512,-0.0005269934859491458,-0.014105433654271434,-0.028904839598285808,0.016326646739922242,-0.007226766120272982,-0.017324412495950497,0.03421588815144254,0.006810386579280172,0.0015727805148184667,0.013680516193727094,-0.016471681327233426
1967-09,0.10905834027521231,0.09866442006332404,0.010052497040748315,0.007057576152071825,0.03227407925459629,0.1642649233345911,0.08433440890269595,0.012385600211348142,0.008088575592945325,0.02086645885900655,0.11623304196528969,0.06220420766756091,0.0329646102866508,0.018322878804826817,0.031608777853163586,0.06188871977287065,0.06468909386778017,0.032724012338456634,0.03873727343842121,0.007925432179140436,0.0660665895729546,0.04852555591452892,0.02706416099407285,0.02107864201620932,-0.004771936668892654,0.016446914058590376,-0.005470822109415442,0.026267387496320786
1967-10,0.04232770953636841,-0.02885555427235795,-0.024052155093758604,-0.0997701119614724,-0.008340195356533468,-0.001377239345300952,-0.040700098914233686,-0.0243013020437841,-0.04574908894979732,-0.04518234720262013,-0.034727154924828,-0.035921391660917075,-0.040119149157184446,-0.06554392514315573,-0.03535699491724042,-0.006507816536382905,-0.01999395461477959,-0.05230850656594851,-0.07066079436848245,-0.0646674027901024,-0.008339217681688769,-0.05277720548666394,-0.044634242301089956,-0.016142767109703374,-0.0770110773954843,0.003830904389982702,-0.019560837802819482,-0.03406185137560802
1967-11,-0.025666857842902513,0.004709855933690284,0.008823494762568827,0.0058331445695051914,0.011046295568703174,0.03596353490985726,0.007092041547537824,0.008076044930659002,0.000474581311570891,-0.009742645064887676,-0.0314852878162371,0.003685772325607683,-0.005133965056380899,-0.01823107445890051,-0.01122045699135639,-0.032895843371159667,-0.00034303877894193823,0.0026131554152303478,-0.018196568729934703,0.00014856216589726563,-0.021787630106164437,-0.014870817075565873,-0.031097827822872695,-0.03893681290612635,-0.03268990528587976,-0.00018448729605552395,-0.02407925133721925,-0.002483505042890355
1967-12,0.09943666114687069,0.14572619886427166,0.08124462064392038,0.005331333042579491,0.010979981940743552,0.10809826517958271,0.0683766707992171,0.04397453123707216,0.018332302372119094,0.0324688422473759,0.10960346825542844,0.06009042204193577,0.051239433939001454,0.02119561567131974,0.018323110727328087,0.13933131529095358,0.0653307292243313,0.047075795690629516,0.05101226103121632,0.05298394902775526,0.09618132264534168,0.08686216101147402,0.044022117558456024,0.03818654024137908,0.01776634140071669,0.03738939792766405,0.006036008350644911,0.02349408241416212
1968-01,0.08634479538124422,-0.024540173669773933,-0.02837292241339421,-0.0952857838611449,-0.06908392722191929,0.09608365267829377,-8.390676488123291e-05,-0.03144805421192277,-0.019330078357194927,-0.06343696892806547,0.09686778868242178,-0.0036328687201711706,-0.011886064296194682,-0.03450275168798437,-0.008343274913995904,0.0643866946993319,0.0018632908730439402,0.01063758213244258,-0.019049529105163977,-0.03654014777828327,0.0796120820005159,0.04220929909350918,0.01818737104842181,-0.0075170537654574085,-0.04397171885649013,0.026400598851496968,0.05196981842878326,-0.04541421412171364
1968-02,-0.06561309854658665,-0.08333671291587837,-0.05449193809058789,-0.059987874134349764,-0.04050644449066782,-0.05123800442711479,-0.07473960726629256,-0.051400196816997826,-0.04464314749521779,-0.038604799102724796,-0.1221638599421668,-0.07406569536267534,-0.06318401795414788,-0.040768439931480584,-0.028704924496650585,-0.07456367129404153,-0.0666800806137139,-0.021315935016209316,-0.060882093419575074,-0.04623434664429356,-0.06813080668247286,-0.05791730080543254,-0.049852751083576174,-0.057075172130619765,-0.03849264693709853,-0.020808861512836736,0.010027722506782556,-0.040215507008486584
1968-03,-0.028041562462035253,-0.0191896720596663,-0.038295876735221425,0.0004752117474084881,0.012098828709650383,-8.288389047090942e-05,-0.060816292354695954,-0.03187849134151714,-0.016594921222160375,-0.031304973761965164,-0.03975931677793504,-0.01735084411940907,-0.03279044791996831,-0.018284084845482773,-0.007982980120117021,-0.04500454672048035,-0.022296417652487296,-0.030602787766248966,-0.016113709083590944,-0.02309655901906927,-0.011214311100381048,-0.025588480799461213,-0.022092118162316984,-0.015289487686300514,0.005454383087165581,-0.009798312015683402,-0.01157082077434913,-0.007856020286157128
1968-04,0.16863260275086836,0.18873968503867108,0.11543065734486371,0.132030746105112,0.10106789170570836,0.1712111231068148,0.14913419144215673,0.10588994973524173,0.053736811396042354,0.0701660972070715,0.21967139169876354,0.13957121840431225,0.11643054834575373,0.06453453267052643,0.03375984521346952,0.15065027979677098,0.15801573678916608,0.07056751475717789,0.08644952264152664,0.08798640192853548,0.14829694728154474,0.1220800168143147,0.08665825914030452,0.14023654290132626,0.05804865355539478,0.03915258260191257,-0.021520686902149172,0.07905828378067897
1968-05,0.22236406059178696,0.05647558257112656,0.05520829746016176,0.019877237808441927,-0.11063961663808472,0.13053401153097785,0.06220825098404574,0.044413304471284845,0.013234341129253705,-0.005529225265608591,0.1434593710078612,0.08176274769923866,0.0017364288134448427,0.006435596933032622,-0.01963324680113677,0.12804424265200506,0.0516602896538543,0.014374976775087867,0.0248685831789455,-0.018354537900068368,0.13494021149426183,0.07479769830119733,0.07050841608384321,0.03202378659874769,0.060631234411055196,0.07306880602423735,0.04383748229649612,-0.03708623682200726
1968-06,-0.07315169117143068,-0.05491740338617249,-0.017033493135035334,-0.005130201090307771,-0.02242329961355856,0.006880356181247472,-0.0011584307851525517,0.008989016078926267,0.025439811808608295,0.0015835154829277618,0.014295571764197022,0.010478385516098674,0.0047407326407815946,0.030585389811333283,0.03396538781213243,0.03720081859582917,0.012721798894414004,0.031643742520469226,0.009720634371992973,0.006647341923787413,0.017446578560970902,0.01159388427760626,-0.0007517330690457119,-0.02900179120197323,-0.013388503067595727,0.0004440708613250178,0.02090658192401356,0.0011534030639966959
1968-07,-0.003263751240738968,-0.07149787819933817,-0.08651188447467421,-0.08915008168385576,-0.06305999818236147,-0.05273868266227252,-0.049697204442252514,-0.04798114632996428,-0.05146269886647149,-0.040019013495413425,-0.02835526571898513,-0.06106719559502511,-0.035759947401669705,-0.07319016623542927,-0.007964494691343006,-0.022040157963010867,-0.03876412002560348,-0.013465701852481811,-0.02617419568975822,0.02223754585468138,-0.0027981729508978364,-0.015577008518947503,-0.005220669302278987,-0.01771272864474605,0.0034257549356977108,-0.016153571156917127,0.05668863211668654,-0.02883420763010647
