year_month,vw_ex_ret,SMB,HML,RM_RF
1969-11,-0.07418733361255778,-0.0247607012894323,-0.00359866184139733,-0.04270761967574526
1969-12,-0.09360312149226808,-0.04216322228160452,-0.01642541677120956,-0.028708572715309934
1970-01,0.00655259850076306,0.03426583716502978,0.03091055540166915,-0.0841322283466817
1970-02,0.010840475738791055,-0.022126028727687395,0.03654914866587157,0.047340305831394223
1970-03,-0.01428002736821986,-0.017384770164051763,0.04135167842640894,-0.008850348234678604
1970-04,-0.12160808689131752,-0.05586897652728637,0.06277581887022443,-0.10882801858517513
1970-05,-0.11288385809678735,-0.03346340898364192,0.03544565459088178,-0.08078550976173651
1970-06,-0.07597735483790921,-0.024510430490328326,0.016211600259925893,-0.06614284075670937
1970-07,0.008377147329282613,-0.008665107804162325,0.011951045990207236,0.06574386320719963
1970-08,0.04194438849750861,0.023864614770492037,-0.005131693931738561,0.039495395440017296
1970-09,0.12742804351145176,0.0861788032367547,-0.059396060939075714,0.03842505832878132
1970-10,-0.0835138639231784,-0.039737094080000535,-0.009453039903490987,-0.02234377588410961
1970-11,-0.054542809934001076,-0.0361937072664833,0.005069321995776279,0.0418672724500327
1970-12,0.08645632544615196,0.022360563762377182,0.025627419828107602,0.056942617296439374
1971-01,0.2137796999440051,0.07394310521035713,0.013822042647919683,0.04350492604368788
1971-02,0.07467763963313158,0.02692132861367361,-0.02438892798220805,0.007763848951957222
1971-03,0.079618028269234,0.03195103111874297,-0.0430221633836642,0.03564420049274519
1971-04,-0.01828444496910044,0.0002211749621132686,-0.0006581046144399708,0.025731116738214828
1971-05,-0.0597138661615836,-0.00936960431019409,-0.015239298638351197,-0.047344839356966005
1971-06,-0.040619869679339886,-0.016199751742711467,-0.00017426319202188886,-0.013841133384873097
1971-07,-0.038369867295596445,-0.009930562394801848,-0.00600266305053862,-0.045982971963247514
1971-08,0.01864577058881987,0.0011236988270402343,0.027096063646178642,0.030186840271138403
1971-09,-0.009495596873777714,0.002135674992448858,-0.02228592263668844,-0.012386261781231422
1971-10,-0.07209941606636118,-0.01164839284203846,-0.011248064811766559,-0.04803828199598161
1971-11,-0.06329277449174324,-0.02355931325134166,-0.01737636982253844,-0.013964087944883576
1971-12,0.10853032354861572,0.031645269384858496,0.007511335886388887,0.08406260579178054
1972-01,0.19866689672463608,0.060663744650155435,0.024192382947469553,0.022097117035797864
1972-02,0.05480657142384309,0.0099757062347446,-0.022708277630658656,0.023145910140764517
1972-03,-0.0022829777799644123,-0.0033502820338199716,-0.018272132590681032,0.0012636416868745258
1972-04,0.00846741627538869,-0.008744893266012868,0.012962965758217298,-0.0014592222804166444
1972-05,-0.04308839401998728,-0.038840303395541335,-0.007751414993116785,0.001843756472849554
1972-06,-0.046222994440334675,0.0013198715195888167,-0.0035506864972920243,-0.04147179368858167
1972-07,-0.019052755038435742,-0.02414282596603199,0.00721501976690796,-0.012755848730197347
1972-08,-0.007196696189596253,-0.03716910624305424,0.04279400433802902,0.02863165186108061
1972-09,-0.0374997925300659,-0.02170183611175191,-0.00034570361759378096,-0.01475243810867329
1972-10,-0.048974905698247674,-0.025457552399134668,0.012960096301029386,-0.0009118812348663727
1972-11,0.030640035074498705,-0.006541869085485312,0.04459801057437422,0.04028181014391391
1972-12,-0.0393076599432587,-0.021473742499213334,-0.027611084401276714,0.0034491956585610576
1973-01,0.010859090766813673,-0.030206183221200212,0.03281648885260055,-0.03461992010909448
1973-02,-0.06924788374902166,-0.03475760017184491,0.024655026176151243,-0.052549167659793936
1973-03,-0.02177273795167384,-0.03097395548113208,0.03267975652434217,-0.01514446249382577
1973-04,-0.0630312710924724,-0.03222337156082857,0.0582461826598695,-0.05966346778293626
1973-05,-0.09895664091190619,-0.027400641398075756,0.042142185094927065,-0.061117205769860655
1973-06,-0.021645430112290157,-0.018744841467478342,0.018823423024329874,-0.028828868410686888
1973-07,0.09006653497505919,0.07121601106671235,-0.04606216972736921,0.04555785435270453
1973-08,-0.06236728695540825,-0.013848699536935322,0.007339845158438309,-0.04247628479527795
1973-09,0.03446462650663297,0.030655233200556742,0.018583151535180725,0.04320182969244305
1973-10,0.009090767720543813,-0.0011051977903398303,0.012402885978402136,-0.00641526506842826
1973-11,-0.1921717703123704,-0.07286975906758082,0.03554268962809934,-0.12974129222990827
1973-12,-0.11017813234726291,-0.052141299717886405,0.04215042836311421,-0.008958295793690006
1974-01,0.24933585413603274,0.1089461515798523,0.05383542186041547,-0.0005822441563248593
1974-02,0.019611112396569097,0.006065925441569983,0.024156096759943742,-0.011928471642448174
1974-03,0.03390286824111352,0.022187910898574033,-0.0039124927262207,-0.02976226855801783
1974-04,-0.04203943126959859,-0.008400961179325095,0.007498022001166879,-0.058866256809388104
1974-05,-0.07138028115336055,-0.025952508107862766,-0.025335938032178908,-0.052483711801671724
1974-06,-0.015817677786563015,-0.0032690180590730644,0.00490493206200221,-0.03639165051958874
1974-07,-0.047659341780770956,0.0063522424945152076,0.046902296443166104,-0.07959833902727466
1974-08,-0.08651455737768389,-0.010289374037997859,0.02900044561982984,-0.10149681581699793
1974-09,-0.08015650476591547,0.00215978899863728,0.056902233216478665,-0.12110134176077461
1974-10,0.07092839663178967,-0.02594217892380414,-0.10679789179662066,0.16335184210623077
1974-11,-0.06805034264221635,-0.011712692299636576,0.00018469115559262284,-0.05755978808146765
1974-12,-0.15138856477343818,-0.0504272897621585,-0.0021426867026220348,-0.0422916821350265
1975-01,0.4039322031784319,0.1344190449540752,0.07763597048163196,0.15267682613507377
1975-02,0.05532844794814096,0.006202987463484064,-0.06207238391738172,0.05736859574260085
1975-03,0.14395405976019063,0.04299134177111201,0.029629927079975832,0.026373484427511633
1975-04,0.00928818545108858,-0.008129712739137707,-0.01611994953926514,0.039361791153792874
1975-05,0.09138871775106924,0.036165366164577155,-0.03383385597458702,0.04633366772299494
1975-06,0.0854047481969729,0.013371251076082911,0.014202722971111845,0.04318111802807124
1975-07,0.032890890690943066,0.025196490872036334,0.020927905803571414,-0.07066641503457834
1975-08,-0.07851060717819805,-0.031065382815536276,-0.003742882405721411,-0.03475582477773745
1975-09,-0.052964699093015294,-0.0009479412218968974,0.00010533336021786854,-0.04673625239268723
1975-10,-0.01102674497591796,-0.04210906359181471,0.004154583479492831,0.04932857868041654
1975-11,-0.00019559149129707437,-0.015107377285684887,0.020447933860300683,0.020417920247785156
1975-12,0.005873089295648735,-0.006247307771328208,0.015805567470937632,-0.0188058958897167
1976-01,0.2630018019805786,0.04196727437664188,0.10131013446347131,0.12149702769060687
1976-02,0.2688038488946332,0.06942508916533949,0.0705371201419627,-0.00559983790789171
1976-03,0.0066126495953117105,-0.021143814459792794,0.0022825569022633108,0.022849427009850157
1976-04,-0.0025584781433591066,-0.0012926304369519897,0.002927806617683378,-0.02070732010846154
1976-05,-0.03495683018216917,-0.004566858717822166,-0.015887219785742514,-0.021508582300457102
1976-06,0.001832080961516715,-0.012768715131447842,0.017488023847545768,0.02730768627700606
1976-07,-0.0004706490943671483,0.010345525647146418,0.027845788602423063,-0.02965728591714693
1976-08,-0.053448121267710605,-0.01911408576770786,0.007184519247764098,-0.015230435767516103
1976-09,-0.005313720105955572,0.004066341687846692,-0.005180370748132775,0.009940713657252603
1976-10,-0.03602378745020285,0.003252337110644897,-0.004308787681620883,-0.030937873470108814
1976-11,0.00023026289180162968,0.02742670095586325,0.01505529742393129,-0.00975454845132434
1976-12,0.1368882808170349,0.03454912976556629,0.01311046934600986,0.05876542683041386
1977-01,0.08875282372913845,0.04745055460651715,0.04557911623859234,-0.048595006816519806
1977-02,0.013013369143915732,0.00977788937774753,0.01189961951989669,-0.02706239435511889
1977-03,0.013778550916116567,0.004267340181309871,0.014594700478034718,-0.017181619151205033
1977-04,0.011055549095887792,-0.0026130062205991424,0.031639150078116206,-0.00439316206175066
1977-05,0.003921833902619825,0.018482119755695886,0.011037235379903358,-0.03159578782995469
1977-06,0.036924886191698036,0.029039696368078523,-0.011139605123360298,0.033496954900516795
1977-07,0.035887329444514116,0.024108362778899384,0.0005606803158136366,-0.026972780903978817
1977-08,-0.006493599182741989,0.01859682222991786,-0.023052527199242414,-0.025238517745868633
1977-09,0.025551610368615172,0.016499512624874826,-0.009683525458850794,-0.007726038670210525
1977-10,-0.029619765424830365,0.010999550751351787,0.019013154666084733,-0.048191140332150634
1977-11,0.06037797599895432,0.03747640905525753,0.009484735970140538,0.030796273770277126
1977-12,0.01344207644954093,0.009375736093714126,-0.0026830052683556593,-0.0030362118422223704
1978-01,0.017883265290598086,0.017319491913204893,0.03527002995108891,-0.061919854885032814
1978-02,0.03445069058235997,0.036322055753396004,0.003214798494957854,-0.023674609796365393
1978-03,0.07739502674430151,0.03051605036626167,0.008135095059393006,0.02560782860626367
1978-04,0.09157794455402418,-0.0013789606070901267,-0.025095804587295184,0.07574450915092551
1978-05,0.07244022765030683,0.04100456448126401,0.004906027974792688,0.0031317341957651694
1978-06,0.023793105800573637,0.012118828424660383,0.0074616524422729535,-0.02251066065675044
1978-07,0.01726334976659283,0.0024539102879332086,-0.00350735409675787,0.04374833164198408
1978-08,0.12426083248917014,0.04492037308848287,0.003897252703756869,0.025319988775823286
1978-09,0.03310884564769507,-0.007375231846278704,0.022342665751888813,-0.015522099599546348
1978-10,-0.21490796926995742,-0.09822075259958223,0.007953441411421347,-0.11793070474560646
1978-11,0.005376405928578897,0.033472938272313464,-0.01858890945315901,0.015841413721161747
1978-12,-0.023594183058927277,0.006255335299711644,-0.03171146236276267,0.006669355867798909
1979-01,0.12899522555829496,0.038585736204978884,0.026065826605209653,0.040025190051543875
1979-02,-0.0232626009641866,0.009026195810369623,0.0017734399028751513,-0.04503272201293049
1979-03,0.054795602380885614,0.024193644210448513,0.0041215359358659776,0.05112798964787123
1979-04,0.024190888751944077,0.022927932909834293,0.009786733705640965,-0.008344040416325369
1979-05,-0.007702994146452685,0.0040683395986093746,0.008872267297385737,-0.035896919413075885
1979-06,0.029499852582869607,0.04237986008572901,0.057121919803679026,-0.014993630063926084
1979-07,0.006333035655228832,0.011998315728602783,0.028834745018856973,-0.0009550492412004037
1979-08,0.04741926379204564,0.02035094228988308,-0.008950767650924257,0.04836450446621522
1979-09,-0.007600096055636723,-0.008178800445772141,-0.0056987819712639234,-0.01081723980856013
1979-10,-0.10033869760252398,-0.030750448017732926,-0.025536853550440122,-0.0874865525413197
1979-11,0.00822083264458844,0.030680567646040317,-0.025123750598626392,0.03918336731785393
1979-12,0.040152272025732925,0.035639138469210525,-0.010527157360274729,0.012271071030922752
1980-01,0.1561167378404569,0.019457549177471764,0.02108642357440202,0.04115375773020116
1980-02,-0.023838318908041476,-0.0163664224068036,-0.00026820396592580967,-0.030170567912856418
1980-03,-0.1735342407524898,-0.07427567904208787,-0.007549977226338156,-0.11833502798246986
1980-04,0.014642936333956295,0.011606846581950374,0.005864487157612876,0.03729929648038814
1980-05,0.05673056258229982,0.034158198509676975,0.008228950970480459,0.035692093961511615
1980-06,0.03607880755417002,0.02088833784468705,-0.006936930893691552,0.011881044914191794
1980-07,0.05995786800484866,0.04192599534189804,-0.027120319068585114,0.04791777219100349
1980-08,0.06720838118578895,0.0409720235700511,-0.03020036543813466,0.005058344463026929
1980-09,0.04874879840532612,-0.0002023048210640782,-0.05079499402453255,0.025126225461159432
1980-10,0.015370176179199736,0.01588588138445747,-0.02153159416708824,0.0018215111876026275
1980-11,0.019351938364032456,-0.027398841296061884,-0.058340613327847846,0.06342577486847548
1980-12,-0.05927236400458444,-0.01605956304631812,0.04205446409533978,-0.04266874110328846
1981-01,0.024759071180234397,0.02425351291802071,0.05329341904869337,-0.046561789152253966
1981-02,0.010168883697566883,-0.0029515475555435336,0.022671159119885365,-0.0068290437743016895
1981-03,0.08502257151632599,0.027338747003982422,0.009659109658880609,0.02398055939336549
1981-04,0.036851022894930564,0.024969723930703545,0.015481395381562766,-0.017519018436209934
1981-05,0.021384100753904196,0.016365320820418843,0.004136291717635383,-0.020476567336923716
1981-06,0.005846104516194795,0.011716331335216972,0.04888387646040162,-0.04655961809414842
1981-07,-0.014360798057480676,-0.016158476333155144,0.009407306894114988,-0.03036516138215179
1981-08,-0.058366072251059435,-0.01873363951488842,0.025156187226280463,-0.07531408041722532
1981-09,-0.08411289108166792,-0.01709182511374102,0.06360266267922761,-0.09073666559296654
1981-10,0.012858957088478323,0.03285575829164372,-0.05024975561663835,0.04095087162244184
1981-11,0.007381623153703248,-0.010114709706141763,0.010142095208990485,0.03097710951933891
1981-12,-0.023127486600820736,0.00045725559602944124,-0.00013825076957772395,-0.030637083399811908
1982-01,-0.005767827105160917,-0.018600380590498126,0.026074358443202963,-0.03162520902865143
1982-02,-0.00991255216615398,0.011066200391539188,0.06311263095996852,-0.07815692426030785
1982-03,-0.0012336594163880141,0.007719661220107362,0.055029239165486035,-0.04167469979569948
1982-04,0.04658108591455601,0.006901296715164124,-0.0357880733416962,0.04104309752219272
1982-05,-0.009767404641339454,-0.000969861797638874,0.00031354585758978926,-0.04225462537885581
1982-06,-0.02245983889394768,0.011609492843895841,0.03188280513678241,-0.0608351961346026
1982-07,-0.0026592946002959176,0.01356594327602001,0.005408093307351106,-0.034183197760826754
1982-08,0.006285029686952815,-0.0339610390638163,0.008183083169450683,0.10135958934917566
1982-09,0.0483715713766248,0.02799150577530627,0.014805906923083995,0.001748905708899167
1982-10,0.08865347131513214,0.0582471066160921,0.0519572707718894,0.05015336562090569
1982-11,0.1455123046631849,0.040785218921205714,-0.01213582979376332,0.04136400307505781
1982-12,0.030747994902809453,-0.020286788183754425,-0.005437483248134476,0.0147263269799044
1983-01,0.10113228262457387,0.03464511778912656,-0.003075821780561712,0.022922794458447374
1983-02,0.07744127246061588,0.02837207226921811,0.033892057016063286,0.005490037742221085
1983-03,0.06787099488072323,0.008530620387680984,0.030300374788826356,0.021177975160315693
1983-04,0.07620401028412521,-0.00628172446798228,0.018133783281109137,0.06222820009113339
1983-05,0.13508246567662316,0.059290337963211086,-0.018159027197557517,-0.0016799197782766152
1983-06,0.06582138781199912,0.0071214940154593655,-0.022782163765454475,0.01541672541016946
1983-07,0.015480596946159046,0.012565646535113991,0.0629982381632946,-0.051894684200141636
1983-08,-0.04899513099292326,-0.04919096024637219,0.061799684468661076,-0.01875859775082475
1983-09,-0.009627128650799243,0.002225410366504796,0.013602988428664649,0.003925236438651807
1983-10,-0.0005642876906807957,-0.032992772732132636,0.0361536433756131,-0.04112371662929201
1983-11,0.020455211958713738,0.01778939494345613,0.0057177722605078335,0.016417862258924484
1983-12,-0.0077693285639683736,-0.009179455679672951,0.016322861854816833,-0.021021703417345515
1984-01,0.03761941628044017,-0.004100568631761486,0.07081385607795862,-0.024806532760465967
1984-02,-0.044162481131713664,0.028434194504036343,-0.03580520018586199,-0.0795686033642201
1984-03,0.006281675674881436,-0.002464774402622813,0.0028737585353039285,0.0003437540937248403
1984-04,-0.03424037924645539,-0.011807142878027161,-0.0012354792386382873,-0.009835856109256202
1984-05,-0.019728241457035264,0.006489489444390831,-0.0057365570794293,-0.07350830317614303
1984-06,-0.013217569612982679,0.005484346629896374,-0.02235977983757858,0.007115993308334111
1984-07,-0.050591872886345104,-0.02040547647964187,0.0073195244405468984,-0.036603130513736495
1984-08,0.062352491225103356,-0.0012882099024269095,-0.022195281813179008,0.1023050562398199
1984-09,0.003028233845210459,-0.003312849991854059,0.05109010568600998,-0.013540410288707274
1984-10,-0.028956463780429553,-0.012237291339714669,0.0039855502108401275,-0.01152948694124719
1984-11,-0.04148097848773047,-0.006774630192371999,0.03771746840184283,-0.02538725797051185
1984-12,-0.011517759997791439,-0.008293233042260734,-0.007203817750763659,0.009809728558600544
1985-01,0.06956332054752754,0.03583515794962856,-0.04741901660662559,0.07616551932906211
1985-02,0.05086808042809956,0.010451264742014925,-0.0005249869301009822,0.0033098861654889365
1985-03,-0.025306909509278313,-0.016866423805027703,0.03514486743876283,-0.013521505260696547
1985-04,-0.005205865062730244,-0.012252474663482341,0.03908689639069826,-0.01534132907052211
1985-05,0.03753150238638871,-0.016634767609269973,-0.003904710619258109,0.033453881527675595
1985-06,-0.005978651956370373,0.0015272298764679709,0.0014965488732261588,-0.00645810260214641
1985-07,0.0059118574558838346,0.02689885412285435,-0.00014068132881689746,-0.01210007223237761
1985-08,0.015935963942599746,-0.002261154743306895,0.01829972445339275,-0.018685176528255003
1985-09,-0.019782691428742446,-0.017876491430696972,0.011917073893789404,-0.050858255622732135
1985-10,-0.020598964467321377,-0.01242324818154707,0.011048559408620269,0.031977365605742186
1985-11,0.08668770153072514,0.0018083430103539438,-0.02083595219254692,0.06025753281269606
1985-12,-0.006594532869517056,-0.0011419311277893404,-0.021360572458897185,0.0327683730305733
1986-01,0.07660909986814868,0.00882224689658564,0.007665396176732653,-0.005703325543724585
1986-02,0.05367005948709397,-0.0033971395642793806,0.001419661705189923,0.05966356750431978
1986-03,0.069413187178353,-0.0031228224481818917,-0.004654653659647373,0.03975731866298886
1986-04,0.030247116650285257,0.025172831820826955,-0.022124130521262324,-0.02126649226426947
1986-05,0.04087089294853104,-0.005306145449581124,0.010117341503437502,0.020442523797815134
1986-06,0.024886554157295612,0.013773896851235402,-0.00541289693589246,-0.017774438367960478
1986-07,-0.0798688900658131,-0.029004463520294996,0.03477782543517344,-0.07476480833136637
1986-08,0.011257298925072984,-0.03731241756585278,0.033535901813594594,0.05523013601713785
1986-09,-0.03657910648812487,0.020402976385310703,0.04749624343770711,-0.08935188176775181
1986-10,0.024700449363055446,-0.020811018679359864,-0.01586172393454022,0.03958644419671882
1986-11,-0.014030844797804955,-0.014880826593734202,-0.0018976790628547143,0.003774465464799104
1986-12,-0.015915600939376464,0.00036109863715613755,0.006944035492549617,-0.03748621860561818
1987-01,0.15436921440157228,-0.006775858929795375,-0.022797685118833344,0.1102221466225686
1987-02,0.06324026397891466,0.036717834795333255,-0.04697781936179188,0.03799626744063858
1987-03,0.07571965970955254,0.007294189909871161,0.02584356657036378,0.009092811613472659
1987-04,0.016718796427679386,-0.006959240943876264,0.007572475712634925,-0.030351153055001173
1987-05,0.037366973193127595,0.02018577821094043,0.005783405527572047,-0.02649429290519518
1987-06,0.028753185533454306,-0.004437393539051853,0.028842106023964552,0.015957482587996973
1987-07,0.06563911504483769,0.0004086456332419927,0.027893817568726026,0.026152462888694286
1987-08,-0.003342929293291043,-0.009216668100275424,-0.01589272724504736,0.029213099889070997
1987-09,-0.017450595623031,0.016304704163267937,0.003360903180100662,-0.044094324779523325
1987-10,-0.2437088896258325,-0.07072325703843166,0.01925844200666388,-0.23112402838003057
1987-11,-0.03680389850915937,0.031221780148118307,0.020076598765244938,-0.08384325997886702
1987-12,0.002570444898450889,-0.005548817250656618,-0.03478486248825414,0.0672519072156508
1988-01,0.11616835439312777,0.014661897343111838,0.024653697727516872,0.03651531466836274
1988-02,0.0514253182636577,0.036213992695877405,-0.009967723508827832,0.04547033667650339
1988-03,0.058203277799863416,0.06312304987728148,0.011365148445361913,-0.02727289941822928
1988-04,0.017616684711137306,0.001728302453663861,0.008838392852740531,0.0031640135976672154
1988-05,-0.010910028189805026,-0.01825551579594891,0.025267176389513188,-0.014608668683727576
1988-06,0.014504475404937395,0.01041780424697409,-0.012311083173819487,0.04208560042959979
1988-07,0.02061842810039639,-0.002332179300169256,0.021500743031608698,-0.016472446793879318
1988-08,-0.03340287471556768,0.00023929673297415355,0.020474317942331483,-0.04120587715006779
1988-09,0.019778901261934788,-0.014014451079809302,-0.005355812706067029,0.028127118026973548
1988-10,-0.01125292459131741,-0.027404993391179196,0.01371718416598134,0.008435324862451302
1988-11,-0.04559296987193648,-0.011867246187153103,0.00951302697600474,-0.02864805192671656
1988-12,0.010029967502917521,0.015448630055552586,-0.01608856018610596,0.013353574255472745
1989-01,0.10095895735987244,-0.011384095841530502,0.002734678462197798,0.051426643419130044
1989-02,-0.0021174992772891327,0.027294551102082773,0.007739538640761574,-0.029048227821993407
1989-03,0.022405687468335826,0.01179168505257067,-0.00665255845179549,-0.0004917463739484975
1989-04,0.010192516799674967,0.004432309885229323,-0.039505544569189796,0.03950358400529587
1989-05,0.03160251884231151,2.810231321064005e-05,-0.002777626597784494,0.020532664385891578
1989-06,0.037174744592262186,-0.01082981035346523,0.020557708990097887,-0.019660568623355305
1989-07,-0.020718955341358158,-0.037133120586020266,-0.01867568127667385,0.06597190947608003
1989-08,0.04322847639537506,0.008307234035977277,0.005023344326879186,0.012243047796800941
1989-09,0.01122355327520809,0.005953559812307984,-0.009446920916429291,-0.013600694927210196
1989-10,-0.05022729212644307,-0.014554241924534424,-0.0018215277313093636,-0.05228390424116364
1989-11,-0.018538298213398106,-0.006151767220790803,-0.012833520229851788,0.0012962365940318047
1989-12,0.007656317946691993,-0.018305381838685453,-0.011059418584410032,0.005141871612118914
1990-01,-0.0037901649714327584,0.007061171133558475,0.0060513110356051475,-0.08446020136570397
1990-02,0.02128902910723058,0.005219393771884106,0.0015222894590326969,0.004414461706467853
1990-03,0.007185705058608556,0.01426226851315291,-0.028784257916179345,0.01127078576587517
1990-04,-0.039523522861081614,0.0013948871459901202,-0.02501791974690905,-0.040839419195582836
1990-05,0.006210225995732749,-0.011206813371246772,-0.03129619573667691,0.0596911291624678
1990-06,0.002546368752552421,0.020833623419388936,-0.013732186308317297,-0.026436564647101795
1990-07,-0.013389925091915618,-0.014542854202401409,-0.009462124604714628,-0.025988536608676775
1990-08,-0.08339190733320646,-0.023539631975444023,0.004420889659975169,-0.10518067153585255
1990-09,0.03458606722507303,-0.01990763275871761,-0.022765196755841016,-0.07050912501170398
1990-10,-0.09053311537899018,-0.036524413805386555,-0.03015116622978293,-0.026559650988138696
1990-11,-0.024746884708866004,-0.0014948710231946633,-0.0068146561949141565,0.062200368348400085
1990-12,-0.046386360944008456,4.959033330534379e-05,-0.008250560016453027,0.02241506096795649
1991-01,0.15301440599420074,0.034452612496472336,0.018087941204342248,0.048071646059959144
1991-02,0.11242447946973891,0.0486487064802419,0.010629918060653248,0.07121000920389528
1991-03,0.10226933038843236,0.04393866462841434,-0.001201195819238103,0.01802315963850394
1991-04,0.03848332550671701,0.007873228976354438,0.013951472133099434,-0.006378767099088674
1991-05,0.026931708120103322,-0.016898370115170726,0.014937913258430434,0.02883275986961934
